,pair,max,min,mean,vol,fd,correlation_with_BTC/USD,correlation_with_EUR/USD
2024-04-29 21:37:21.153152,EUR/CHF,0.97635,0.9761299999999999,0.9762274999999999,0.0002253573065705576,8.727274891770431,0.8879837774946274,0.21183338019055384
2024-04-29 21:43:21.153152,EUR/CHF,0.9761500000000001,0.9759,0.9760045652173912,0.0002561463428651069,4.543895272729624,0.8744637226443185,0.30599218305733356
2024-04-29 21:49:21.153152,EUR/CHF,0.97605,0.975835,0.9759122222222222,0.00022030669880370468,9.115428683522017,0.8450544642639847,0.41106654667877357
2024-04-29 21:55:21.153152,EUR/CHF,0.9760500000000001,0.9758899999999999,0.9759672727272727,0.00016393992347002697,8.567601485777846,0.8425756931703291,0.4759312615358202
2024-04-29 22:01:21.153152,EUR/CHF,0.97615,0.97575,0.9758862790697674,0.0004098838241493089,7.197758636355623,0.8520907142725189,0.5933439604871765
2024-04-29 22:07:21.153152,EUR/CHF,0.975875,0.975725,0.9758139534883723,0.00015371782650152674,5.887847217053659,0.8516074435516543,0.692230011889178
2024-04-29 22:13:21.153152,EUR/CHF,0.97595,0.975695,0.9758046590909092,0.0002613227940903371,10.459705122356173,0.8647531422508626,0.7294455879291615
2024-04-29 22:19:21.153152,EUR/CHF,0.975855,0.97565,0.9757776744186047,0.0002100888402905461,7.168034224601433,0.8824397535645928,0.7641279518113858
2024-04-29 22:25:21.153152,EUR/CHF,0.9757750000000001,0.97565,0.9757244186046512,0.00012810994335757202,10.129048249559247,0.8903016929511917,0.8000792995967334
2024-04-29 22:31:21.153152,EUR/CHF,0.97595,0.97565,0.9757358139534882,0.0003074602732725638,15.247320248061426,0.8959511957874817,0.8421135551104013
2024-04-29 22:37:21.153152,EUR/CHF,0.97605,0.97575,0.9758566279069769,0.0003074222087761075,4.987094160204859,0.9029494387567117,0.8931150826426136
2024-04-29 22:43:21.153152,EUR/CHF,0.97595,0.975805,0.9758593181818181,0.00014858699127873155,5.922440224546486,0.904482744253252,0.9313751551853835
2024-04-29 22:49:21.153152,EUR/CHF,0.97595,0.97575,0.9758280952380952,0.00020495413175327707,18.37307543887458,0.9036461504785561,0.9439156434885387
2024-04-29 22:55:21.153152,EUR/CHF,0.97635,0.97591,0.9761237209302327,0.000450762532008424,7.7622689393999185,0.8811176947358124,0.8949916206534873
