,pair,max,min,mean,vol,fd,correlation_with_BTC/USD,correlation_with_EUR/USD
2024-04-29 17:49:21.153152,EUR/CAD,1.4649999999999999,1.4647000000000001,1.4648604237288134,0.0002047976688701116,0.0,,
2024-04-29 17:55:21.153152,EUR/CAD,1.4649999999999999,1.4647999999999999,1.4648883333333331,0.0001365291779919366,18.35958397742628,,
2024-04-29 18:01:21.153152,EUR/CAD,1.4649999999999999,1.4644400000000002,1.4647758474576273,0.0003823110552864788,15.355168779767467,,
2024-04-29 18:07:21.153152,EUR/CAD,1.4647000000000001,1.4643000000000002,1.4644920689655172,0.0002731322405060934,8.984830421465297,,
2024-04-29 18:13:21.153152,EUR/CAD,1.46475,1.4644,1.4645686666666669,0.0002389782111047524,12.552789162559906,,
2024-04-29 18:19:21.153152,EUR/CAD,1.4647999999999999,1.4645000000000001,1.4646585833333332,0.00020482589144904471,14.980445219060005,,
2024-04-29 18:25:21.153152,EUR/CAD,1.4647000000000001,1.4644,1.46452,0.000204845273536851,18.812725803700996,,
2024-04-29 18:31:21.153152,EUR/CAD,1.4646,1.4644,1.4644878333333335,0.00013656651523335378,24.945657333312525,,
2024-04-29 18:37:21.153152,EUR/CAD,1.4647999999999999,1.464365,1.4645408035714287,0.00029702142742569706,15.250873298857776,,
2024-04-29 18:43:21.153152,EUR/CAD,1.4647999999999999,1.4645000000000001,1.464629107142857,0.00020483001364418707,10.504292660109378,,
2024-04-29 18:49:21.153152,EUR/CAD,1.4647299999999999,1.46456,1.4646492857142859,0.00011606874195611626,19.528388095254687,,
2024-04-29 18:55:21.153152,EUR/CAD,1.4647999999999999,1.46455,1.464627456140351,0.00017069187044920772,30.18900645383893,,
2024-04-29 19:01:21.153152,EUR/CAD,1.4647000000000001,1.4644,1.4645536607142857,0.00020484056545519425,15.544579401164441,,
2024-04-29 19:07:21.153152,EUR/CAD,1.4646,1.46429,1.4644058928571428,0.00021168994300820658,11.055017955070012,,
2024-04-29 19:13:21.153152,EUR/CAD,1.4645000000000001,1.464325,1.4644250925925921,0.00011950082041425509,15.494359124428641,,
2024-04-29 19:19:21.153152,EUR/CAD,1.4646,1.4643000000000002,1.4644518518518514,0.00020485480599473737,27.168572194003254,,
2024-04-29 19:25:21.153152,EUR/CAD,1.4646,1.46427,1.4644462727272725,0.00022534114507688613,13.49070796859279,,
2024-04-29 19:31:21.153152,EUR/CAD,1.4647000000000001,1.4644,1.4645322727272727,0.00020484355694089606,11.27179858401063,,
2024-04-29 19:37:21.153152,EUR/CAD,1.4647000000000001,1.4644,1.4645475000000001,0.00020484142713035185,12.887883999984362,,
2024-04-29 19:43:21.153152,EUR/CAD,1.464705,1.4644,1.464579375,0.00020825091845909664,15.109648524578715,,
2024-04-29 19:49:21.153152,EUR/CAD,1.46462,1.46447,1.4645457017543857,0.00010242083932267108,16.134382622926946,-0.6595850188710541,0.6840327465847333
2024-04-29 19:55:21.153152,EUR/CAD,1.4647000000000001,1.4644,1.4645499999999998,0.00020484107746419656,26.166549871321603,-0.5882830559227507,0.6236634043127082
2024-04-29 20:01:21.153152,EUR/CAD,1.4646,1.46435,1.464471785714286,0.00017071001465414077,14.372117333325793,-0.47771173000661954,0.535184382619996
2024-04-29 20:07:21.153152,EUR/CAD,1.4645000000000001,1.4643000000000002,1.4644053508771928,0.0001365742073259812,22.201392271430088,-0.28948005224953516,0.505542808026879
2024-04-29 20:13:21.153152,EUR/CAD,1.46442,1.4642849999999998,1.4643583333333334,9.219054989970688e-05,28.203362313149604,-0.33061407051131847,0.6924200258103551
2024-04-29 20:19:21.153152,EUR/CAD,1.4645000000000001,1.4642,1.4643595454545453,0.0002048677190867543,24.369815226272134,-0.2629319904562271,0.7572835746347011
2024-04-29 20:25:21.153152,EUR/CAD,1.464285,1.464095,1.4641817708333331,0.00012976530905175576,12.12592465709433,-0.06272501014349426,0.7385066175461374
2024-04-29 20:31:21.153152,EUR/CAD,1.4643000000000002,1.4641,1.4642094545454545,0.00013659247956590166,29.514822012009265,-0.10091524437228949,0.6909963375961136
2024-04-29 20:37:21.153152,EUR/CAD,1.4644300000000001,1.464235,1.4643521153846153,0.00013316469307585223,22.07577331464887,-0.14436441881233555,0.6894073141114124
2024-04-29 20:43:21.153152,EUR/CAD,1.4646,1.46431,1.4643787037037035,0.00019803620420485088,24.0303936883423,-0.1598567850516739,0.6818507103685639
2024-04-29 20:49:21.153152,EUR/CAD,1.4646,1.4643000000000002,1.464426,0.00020485842234414366,11.614037994905106,-0.09700075975654884,0.6593004996105588
2024-04-29 20:55:21.153152,EUR/CAD,1.46476,1.4643000000000002,1.4645404629629633,0.0003140916974524984,9.508157217393897,0.12067271077632279,0.5880513716388204
2024-04-29 21:01:21.153152,EUR/CAD,1.4649,1.4644,1.4646160784313729,0.00034138639290077637,7.895783365544931,0.364683954831256,0.5005758119103185
2024-04-29 21:07:21.153152,EUR/CAD,1.46467,1.46434,1.4645091,0.00022533147796756023,6.817122110514013,0.42111649150051556,0.48013765095365935
2024-04-29 21:13:21.153152,EUR/CAD,1.4645299999999999,1.4643000000000002,1.464398125,0.00015706111341799923,11.73150899606814,0.36654034992452983,0.5079391699112262
2024-04-29 21:19:21.153152,EUR/CAD,1.4645000000000001,1.4642,1.4643815555555553,0.00020486463986250862,16.851190018139338,0.3263517785132654,0.5172402914044714
2024-04-29 21:25:21.153152,EUR/CAD,1.4644,1.4641549999999999,1.4643173170731707,0.0001673134621461342,8.686671540429636,0.26113220910576035,0.4919322767416968
