,pair,max,min,mean,vol,fd,correlation_with_BTC/USD,correlation_with_EUR/USD
2024-04-29 21:43:21.153152,GBP/USD,1.2556,1.255245,1.255342777777778,0.00028279128719609976,6.547686113758433,-0.4588492989243469,0.6543666888678737
2024-04-29 21:49:21.153152,GBP/USD,1.2555,1.2552400000000001,1.255381739130435,0.0002071083176500728,6.310715589262241,-0.43950405042795443,0.6245399155844897
2024-04-29 21:55:21.153152,GBP/USD,1.2555,1.25505,1.2552632558139536,0.0003584905380730409,8.025859323670913,-0.37068169886653224,0.6337619461736114
2024-04-29 22:01:21.153152,GBP/USD,1.25523,1.254845,1.2549922093023256,0.00030677481274095613,3.9414903963194634,-0.11328692398772258,0.7104937650294246
2024-04-29 22:07:21.153152,GBP/USD,1.255,1.25471,1.2548631395348837,0.00023110089926411435,7.306269019669112,0.28223715140560796,0.8057305012789149
2024-04-29 22:13:21.153152,GBP/USD,1.2549,1.2546,1.2548006666666667,0.00023908179838388698,8.452296549055145,0.4385525517688209,0.8630687302653132
2024-04-29 22:19:21.153152,GBP/USD,1.2548,1.25462,1.2547134883720932,0.00014345904596385978,11.153783703719377,0.5391552541871912,0.8972064456114361
2024-04-29 22:25:21.153152,GBP/USD,1.255,1.2546,1.254765465116279,0.00031878467420434466,9.584616925071588,0.606591971236996,0.9144223837448677
2024-04-29 22:31:21.153152,GBP/USD,1.254695,1.254545,1.254609534883721,0.00011955911048753083,6.5247804186016545,0.6697521982407942,0.9338481353788355
2024-04-29 22:37:21.153152,GBP/USD,1.254875,1.2545,1.254758023255814,0.00029886240458297595,8.47558441343571,0.7414127388982331,0.9486245734768497
2024-04-29 22:43:21.153152,GBP/USD,1.2549,1.2546,1.2547587209302327,0.0002390897907269039,5.755156800002455,0.8269466727120326,0.9634020668120954
2024-04-29 22:49:21.153152,GBP/USD,1.2548,1.2545,1.2546170930232559,0.00023911678046491122,6.859347674422951,0.8652188652898405,0.9735430783692486
2024-04-29 22:55:21.153152,GBP/USD,1.25492,1.2546,1.2547811904761903,0.0002550245432661114,7.4231511337216745,0.8667544904578278,0.9767130590756329
