,pair,max,min,mean,vol,fd,correlation_with_BTC/USD,correlation_with_EUR/USD
2024-04-29 17:49:21.153152,GBP/CAD,1.7165,1.716145,1.7162802444822183,0.00020684267685373408,0.0,,
2024-04-29 17:55:21.153152,GBP/CAD,1.7165,1.71619,1.7163000257665042,0.00018062110082493508,15.152043323714736,,
2024-04-29 18:01:21.153152,GBP/CAD,1.7164000000000001,1.715759882869693,1.7161383313811618,0.00037299856229656834,12.766915780618652,,
2024-04-29 18:07:21.153152,GBP/CAD,1.7162,1.7159,1.716064681393826,0.00017481858536724866,9.264862251162425,,
2024-04-29 18:13:21.153152,GBP/CAD,1.7164000000000001,1.716,1.7162186361190848,0.00023307053750721703,16.21534842699069,,
2024-04-29 18:19:21.153152,GBP/CAD,1.71645,1.7162,1.716335351154722,0.00014565918008499192,17.584923414497936,,
2024-04-29 18:25:21.153152,GBP/CAD,1.7163,1.7161,1.7162032122100226,0.00011653631608254018,25.66653906563467,,
2024-04-29 18:31:21.153152,GBP/CAD,1.7163348294329275,1.7161,1.7162192928524387,0.00013682950302768205,35.944768381820204,,
2024-04-29 18:37:21.153152,GBP/CAD,1.7165,1.7161,1.716280806247866,0.00023306209481794307,15.968778309162238,,
2024-04-29 18:43:21.153152,GBP/CAD,1.71646,1.7162549999999999,1.7163439209463192,0.00011943993129722188,15.956003223058437,,
2024-04-29 18:49:21.153152,GBP/CAD,1.7165,1.7162106743218701,1.7163764406128905,0.00016856772866590265,30.716188932429215,,
2024-04-29 18:55:21.153152,GBP/CAD,1.7165,1.716193098599801,1.7164081245368386,0.00017880444389160643,19.977725939114002,,
2024-04-29 19:01:21.153152,GBP/CAD,1.7166000000000001,1.716275,1.716426586424925,0.0001893468689954634,19.717332983706573,,
2024-04-29 19:07:21.153152,GBP/CAD,1.7164899999999998,1.71621,1.7163461793629584,0.00016313725247651446,10.47141950950248,,
2024-04-29 19:13:21.153152,GBP/CAD,1.716535,1.7163,1.7164334562651629,0.00013691180345046903,15.648599339390955,,
2024-04-29 19:19:21.153152,GBP/CAD,1.7166000000000001,1.7163650000000001,1.7165008272914888,0.00013690642979228727,24.297020561328324,,
2024-04-29 19:25:21.153152,GBP/CAD,1.7166000000000001,1.7163,1.7164876363636368,0.00017477550880339355,18.89368286492874,,
2024-04-29 19:31:21.153152,GBP/CAD,1.7167,1.7164000000000001,1.716575053379535,0.00017476660831643512,18.188118517930633,,
2024-04-29 19:37:21.153152,GBP/CAD,1.7168,1.71643,1.7165992058968058,0.00021554245086983118,13.891967532981464,,
2024-04-29 19:43:21.153152,GBP/CAD,1.7168,1.716495,1.7166479243269037,0.0001776718427103158,13.62935656608919,,
2024-04-29 19:49:21.153152,GBP/CAD,1.7168,1.71645,1.7166016964285713,0.00020389121176348328,12.607512624557668,0.778619081908041,-0.7346127731563906
2024-04-29 19:55:21.153152,GBP/CAD,1.71665,1.71643,1.716541459666964,0.0001281646876404561,15.872992309834773,0.7918173586451731,-0.7527602246126927
2024-04-29 20:01:21.153152,GBP/CAD,1.71667,1.71644,1.7165286607142858,0.00013399135433267065,25.035723265498508,0.8162897835898647,-0.775004343454943
2024-04-29 20:07:21.153152,GBP/CAD,1.716555,1.7163,1.7164127678571428,0.00014856566251162957,20.018850876876478,0.7857733704965867,-0.5642896542441682
2024-04-29 20:13:21.153152,GBP/CAD,1.7164000000000001,1.71618,1.7162759649122807,0.00012818451373660834,27.903180825045073,0.7073204298647837,-0.24366470650322597
2024-04-29 20:19:21.153152,GBP/CAD,1.7163400000000002,1.7161,1.7162209821428573,0.00013984213134405238,26.264223099389202,0.6484753682779558,0.040399052587538
2024-04-29 20:25:21.153152,GBP/CAD,1.71619,1.71598,1.7160925030863836,0.00012237102581729107,19.890405856243586,0.6104539038510283,0.240828166167306
2024-04-29 20:31:21.153152,GBP/CAD,1.716245,1.7160328157046592,1.7161450521426789,0.0001236400705616032,32.72638426940064,0.4579702077826704,0.3500250259605271
2024-04-29 20:37:21.153152,GBP/CAD,1.71638,1.7162,1.7162683962264154,0.00010487870102126081,32.89117070376767,0.33784795699134246,0.4328092737356512
2024-04-29 20:43:21.153152,GBP/CAD,1.716335,1.716,1.7161486111111108,0.00019520453988135697,23.395897540595854,0.16007444607792642,0.48489149948076105
2024-04-29 20:49:21.153152,GBP/CAD,1.7161849999999998,1.7159,1.7160805212771055,0.00016607612315753807,14.25520137734659,-0.13178118616259402,0.514196870422035
2024-04-29 20:55:21.153152,GBP/CAD,1.71638,1.71584,1.716084814814815,0.0003146697618545486,11.57434425656611,-0.3364639965360284,0.5384877660001998
2024-04-29 21:01:21.153152,GBP/CAD,1.716255,1.7158,1.7160238235294119,0.00026514783405761716,6.77493801534455,-0.47280802884755224,0.5281653026024743
2024-04-29 21:07:21.153152,GBP/CAD,1.71596,1.7155,1.7157790479547304,0.0002680997885760648,7.494439388211728,-0.5831432359133542,0.41631555020995087
2024-04-29 21:13:21.153152,GBP/CAD,1.71569,1.71549,1.7155762765957447,0.00011657890280276101,10.891467000052442,-0.6377595998600488,0.390284705869782
2024-04-29 21:19:21.153152,GBP/CAD,1.71585,1.7155200000000002,1.7157184782608699,0.00019233924689931908,16.21999388782827,-0.6716197564541464,0.3572246254455324
2024-04-29 21:25:21.153152,GBP/CAD,1.7159,1.71556,1.7157110975609757,0.00019816856141068558,9.236131558544967,-0.6946602851204429,0.2917654681198835
2024-04-29 21:31:21.153152,GBP/CAD,1.716,1.71571,1.7158546986562027,0.00016901197999283932,11.730263729523054,-0.709421894498186,0.23381805886924104
