,pair,max,min,mean,vol,fd,correlation_with_BTC/USD,correlation_with_EUR/USD
2024-04-29 17:49:21.153152,USD/CHF,0.9106000000000001,0.9102,0.9103740102247978,0.0004393798543318425,0.0,,
2024-04-29 17:55:21.153152,USD/CHF,0.9105,0.9101,0.9103439554993671,0.00043939436032234305,9.92705715186418,,
2024-04-29 18:01:21.153152,USD/CHF,0.91058,0.9102,0.9104113333333334,0.0004173937494919175,11.46314691332978,,
2024-04-29 18:07:21.153152,USD/CHF,0.9107000000000001,0.9102,0.9104433543475804,0.0005491829860830317,6.155027353924533,,
2024-04-29 18:13:21.153152,USD/CHF,0.9106000000000001,0.9103,0.9104340219744862,0.0003295131692788224,4.273709826165097,,
2024-04-29 18:19:21.153152,USD/CHF,0.9109,0.9104,0.9106436893430226,0.0005490621698161411,7.381416611209229,,
2024-04-29 18:25:21.153152,USD/CHF,0.910885,0.9106000000000001,0.9107582968282807,0.0003129260540281459,5.17897688936217,,
2024-04-29 18:31:21.153152,USD/CHF,0.9109,0.9107000000000001,0.9108120668006792,0.00021958426693060676,14.751191547085137,,
2024-04-29 18:37:21.153152,USD/CHF,0.911,0.9106000000000001,0.9107846279917099,0.00043918176449899067,13.423507504088152,,
2024-04-29 18:43:21.153152,USD/CHF,0.9109,0.9107000000000001,0.9107889654075977,0.00021958983650013114,10.08149856485603,,
2024-04-29 18:49:21.153152,USD/CHF,0.91096,0.9106700000000001,0.9108044493633272,0.0003183998499377314,13.899095513565618,,
2024-04-29 18:55:21.153152,USD/CHF,0.9111,0.9108,0.9109400877192985,0.00032933011077717597,11.285599958779146,,
2024-04-29 19:01:21.153152,USD/CHF,0.9111,0.9107000000000001,0.9109238233025497,0.0004391146545599806,6.825458492926214,,
2024-04-29 19:07:21.153152,USD/CHF,0.9111,0.9107000000000001,0.9109044736891987,0.0004391239823204955,5.151118442837866,,
2024-04-29 19:13:21.153152,USD/CHF,0.9111,0.9108,0.910929402875673,0.0003293339736898492,9.16977170180669,,
2024-04-29 19:19:21.153152,USD/CHF,0.911,0.9107000000000001,0.9108417955366813,0.0003293656499625191,9.315563624316429,,
2024-04-29 19:25:21.153152,USD/CHF,0.9109,0.9107000000000001,0.9107486309471924,0.0002195995615079596,11.962388914716533,,
2024-04-29 19:31:21.153152,USD/CHF,0.9108,0.9105,0.910689742583072,0.0003294206423684544,15.237449615407824,,
2024-04-29 19:37:21.153152,USD/CHF,0.9107000000000001,0.9105,0.9106256073803431,0.00021962922893794103,14.137819818784932,,
2024-04-29 19:43:21.153152,USD/CHF,0.9109,0.9106000000000001,0.9107309714751936,0.0003294057294593043,15.146739269420777,,
2024-04-29 19:49:21.153152,USD/CHF,0.9109,0.9106399999999999,0.9107752678571429,0.00028547108071113166,8.056466286125463,0.8012431093017052,-0.8915758111322601
2024-04-29 19:55:21.153152,USD/CHF,0.9108,0.9104,0.910683395140976,0.0004392305845635255,9.154429121427723,0.7592188120727624,-0.8428152209370331
2024-04-29 20:01:21.153152,USD/CHF,0.9109,0.9107000000000001,0.9107850000000001,0.00021959079255804383,9.471107309465982,0.7073769994282283,-0.7617441754088167
2024-04-29 20:07:21.153152,USD/CHF,0.91123,0.9108,0.911071875,0.0004719715445062229,5.973055116282201,0.5719123580308849,-0.7685309217291667
2024-04-29 20:13:21.153152,USD/CHF,0.9112,0.911,0.9111200000789526,0.00021951005354140738,5.042676889535415,0.3760517288542266,-0.7892841650281393
2024-04-29 20:19:21.153152,USD/CHF,0.9112,0.9109,0.9110437240342747,0.00032929264763661395,10.708139226677167,0.07340086430480137,-0.7737548192505231
2024-04-29 20:25:21.153152,USD/CHF,0.9112,0.9107000000000001,0.9109247916666666,0.0005488927346956094,6.632398310971004,-0.13279013292139727,-0.7438615422831101
2024-04-29 20:31:21.153152,USD/CHF,0.9109,0.9106000000000001,0.9107171327144065,0.0003294107349290908,3.886612444444872,-0.3194218399186138,-0.7032921676391622
2024-04-29 20:37:21.153152,USD/CHF,0.9109,0.9106000000000001,0.9107514923656296,0.00032939830734806985,5.342873845259875,-0.48169915263473595,-0.706281294674891
2024-04-29 20:43:21.153152,USD/CHF,0.9111199999999999,0.9107000000000001,0.9108861869447699,0.0004610894379775362,6.500134697276309,-0.46079028023920604,-0.7098906592981689
2024-04-29 20:49:21.153152,USD/CHF,0.9113,0.9109,0.911098,0.0004390307080028229,4.641182000147786,-0.14554014247098945,-0.6922483233784571
2024-04-29 20:55:21.153152,USD/CHF,0.9114,0.91096,0.9111958195308024,0.0004828819344524243,4.972712157941326,0.20452396501800785,-0.6645265430622745
2024-04-29 21:01:21.153152,USD/CHF,0.9112,0.9109,0.9110653,0.00032928484928573945,4.1417991796861156,0.3289899061387575,-0.6976639392263642
2024-04-29 21:07:21.153152,USD/CHF,0.91113,0.91086,0.9109679411764705,0.00029638803715891545,10.032966019752264,0.3547780495466789,-0.7131552930797271
2024-04-29 21:13:21.153152,USD/CHF,0.9113,0.911,0.9111749423315654,0.000329245226204652,8.293763090059315,0.43054633223976685,-0.7101349656821404
2024-04-29 21:19:21.153152,USD/CHF,0.9112,0.911,0.911112175117002,0.00021951193877339486,6.291726942327034,0.4650568424401539,-0.7051488025564281
2024-04-29 21:25:21.153152,USD/CHF,0.9112,0.91092,0.9110056097560976,0.0003073526628173256,9.82699560304245,0.4744265355631387,-0.6909501957529927
2024-04-29 21:31:21.153152,USD/CHF,0.9113,0.9108700000000001,0.9110225696229727,0.00047199708803908805,7.0822363017584085,0.48885855223715824,-0.6586639968880322
