,pair,max,min,mean,vol,fd,correlation_with_BTC/USD,correlation_with_EUR/USD
2024-04-29 17:49:21.153152,GBP/EUR,1.1717,1.1714,1.1716077118644068,0.0002560584033051216,0.0,,
2024-04-29 17:55:21.153152,GBP/EUR,1.1718,1.171495,1.1716060000000001,0.00026032642372947877,16.8762728331897,,
2024-04-29 18:01:21.153152,GBP/EUR,1.1718,1.1714,1.1716011016949155,0.00034141313064770044,10.17952754098319,,
2024-04-29 18:07:21.153152,GBP/EUR,1.1719,1.1716,1.1717574999999998,0.00025602567084056816,5.213624902541256,,
2024-04-29 18:13:21.153152,GBP/EUR,1.172,1.1715,1.1718008333333334,0.00042669367163499335,7.468001133338107,,
2024-04-29 18:19:21.153152,GBP/EUR,1.1719,1.1717,1.1718198333333334,0.00017067470127302955,9.468150733339163,,
2024-04-29 18:25:21.153152,GBP/EUR,1.1719,1.1717,1.171837627118644,0.00017067210966057226,30.584497650006757,,
2024-04-29 18:31:21.153152,GBP/EUR,1.172,1.1717,1.1718721311475409,0.0002560006267118886,17.577564406791126,,
2024-04-29 18:37:21.153152,GBP/EUR,1.172,1.1718,1.1718843749999999,0.00017066530134423713,10.195287540984987,,
2024-04-29 18:43:21.153152,GBP/EUR,1.171905,1.1717,1.1718480357142858,0.00017493735855865942,29.497187195139173,,
2024-04-29 18:49:21.153152,GBP/EUR,1.172,1.1717,1.1718573214285715,0.00025600386200109,15.281660563304706,,
2024-04-29 18:55:21.153152,GBP/EUR,1.172,1.1718,1.1719058771929822,0.00017066216996797535,16.679435875005396,,
2024-04-29 19:01:21.153152,GBP/EUR,1.1721,1.1719,1.1719794642857142,0.00017065145430843523,21.445877552625873,,
2024-04-29 19:07:21.153152,GBP/EUR,1.172145,1.1719,1.17204625,0.0002090361195217772,13.58539460640821,,
2024-04-29 19:13:21.153152,GBP/EUR,1.1722000000000001,1.172,1.1720915740740743,0.00017063513160923068,17.891644795897136,,
2024-04-29 19:19:21.153152,GBP/EUR,1.172225,1.17199,1.1721041666666667,0.0002004941255932047,26.234900764369204,,
2024-04-29 19:25:21.153152,GBP/EUR,1.1722000000000001,1.1719,1.1720903636363638,0.00025595296174046764,18.886671394798373,,
2024-04-29 19:31:21.153152,GBP/EUR,1.1722000000000001,1.1718,1.1720650909090908,0.0003412779743230176,15.08089601210924,,
2024-04-29 19:37:21.153152,GBP/EUR,1.1723,1.172,1.172096759259259,0.00025595156511614347,8.790488181825983,,
2024-04-29 19:43:21.153152,GBP/EUR,1.1722000000000001,1.1719849999999998,1.1721000000000001,0.00018343144782893804,13.301935314381671,,
2024-04-29 19:49:21.153152,GBP/EUR,1.1722000000000001,1.172055,1.1721053571428572,0.00012370901567544752,11.580009623080171,0.9215393257766736,-0.9110523097684081
2024-04-29 19:55:21.153152,GBP/EUR,1.1721,1.1719,1.172053611111111,0.00017064065850228239,24.65462992610058,0.9063273380343908,-0.9028219814611447
2024-04-29 20:01:21.153152,GBP/EUR,1.1723,1.1719,1.1721090178571427,0.0003412651843010632,10.489879819451712,0.8784924577961905,-0.8783917979008602
2024-04-29 20:07:21.153152,GBP/EUR,1.1722000000000001,1.172,1.172095614035088,0.00017063454346670116,7.70661679241921,0.8345776328144441,-0.7687305156182151
2024-04-29 20:13:21.153152,GBP/EUR,1.1722000000000001,1.1719,1.1720372321428572,0.0002559645647533684,10.978628918113285,0.7923730570507136,-0.6565774038899866
2024-04-29 20:19:21.153152,GBP/EUR,1.1721,1.1718,1.1719919642857144,0.00025597445131187894,5.5476428988106,0.7561360432311232,-0.5292137989735769
2024-04-29 20:25:21.153152,GBP/EUR,1.17212,1.1719,1.1720452083333333,0.00018770607006956026,11.080651298697074,0.7085462221517633,-0.45408370957067734
2024-04-29 20:31:21.153152,GBP/EUR,1.1722000000000001,1.1719,1.1720525,0.0002559612304057958,14.455224236104362,0.6461382430138771,-0.40023282383795555
2024-04-29 20:37:21.153152,GBP/EUR,1.1722000000000001,1.1718,1.1720287735849055,0.0003412885494071027,8.028559624996253,0.5666125329954217,-0.3453720828256962
2024-04-29 20:43:21.153152,GBP/EUR,1.1720199999999998,1.1717,1.171921574074074,0.00027305581455201505,8.82684170106171,0.3878329895731363,-0.25274017021386497
2024-04-29 20:49:21.153152,GBP/EUR,1.172,1.17177,1.1718597272727274,0.0001962692245899022,9.330788619671722,-0.07383871030395558,-0.08947602186956011
2024-04-29 20:55:21.153152,GBP/EUR,1.1719,1.171565,1.171754351851852,0.00028589610055259186,7.817467875642306,-0.5748950487259735,0.11139802301017722
2024-04-29 21:01:21.153152,GBP/EUR,1.17179,1.1715499999999999,1.1716628431372549,0.00020483708381296268,6.995548369254969,-0.8034278159373393,0.18620588403160826
2024-04-29 21:07:21.153152,GBP/EUR,1.1717,1.1714,1.1715828,0.00025606384798408356,10.284596067528419,-0.8461645039758542,0.12655218076866082
2024-04-29 21:13:21.153152,GBP/EUR,1.1716,1.1714,1.1715280851063832,0.00017071720477090956,6.795180240007859,-0.8458852388842982,0.1393981703232171
2024-04-29 21:19:21.153152,GBP/EUR,1.1717,1.17154,1.1716390217391304,0.00013656083233079834,19.476654414943113,-0.8662451779844494,0.11935531992893825
2024-04-29 21:25:21.153152,GBP/EUR,1.1718,1.1715,1.1716714634146344,0.00025604447096942067,13.620303627739686,-0.8797127040437233,0.06813947089950476
2024-04-29 21:31:21.153152,GBP/EUR,1.1718,1.1716,1.1717296428571427,0.00017068783846101092,9.021870268291334,-0.8921295867948017,0.011664772042044422
