,pair,max,min,mean,vol,fd,correlation_with_BTC/USD,correlation_with_EUR/USD
2024-04-29 21:43:21.153152,USD/JPY,156.7765,156.73250000000002,156.7529,0.00028069656127563007,4.478745129872834,0.897512467865792,0.014719644412796764
2024-04-29 21:49:21.153152,USD/JPY,156.8705,156.7365,156.80363333333335,0.0008545720347890713,2.7862455766632293,0.8743370588994166,-0.001521868238437348
2024-04-29 21:55:21.153152,USD/JPY,156.9765,156.836,156.89659090909092,0.0008954942818444226,1.5208128457358072,0.8042342047330259,-0.10151265522313989
2024-04-29 22:01:21.153152,USD/JPY,156.94299999999998,156.858,156.896488372093,0.0005417584605105693,1.3190217900160928,0.6469702491045806,-0.19436045604874935
2024-04-29 22:07:21.153152,USD/JPY,156.8785,156.816,156.84220930232559,0.00039848966855297467,2.3449564567980747,0.3707183327895846,-0.25727799470525986
2024-04-29 22:13:21.153152,USD/JPY,156.8675,156.816,156.85254545454546,0.00032833384916235603,2.8262052472341,0.1887308139862487,-0.40184519452031914
2024-04-29 22:19:21.153152,USD/JPY,156.883,156.83100000000002,156.85446590909092,0.0003315174974369582,3.889099708063754,0.03506106491608032,-0.501083626297544
2024-04-29 22:25:21.153152,USD/JPY,156.841,156.808,156.82511904761907,0.00021042547393185907,4.606914383346768,-0.09828740686559562,-0.5695549700437786
2024-04-29 22:31:21.153152,USD/JPY,156.834,156.771,156.79965909090907,0.0004017865878362054,5.235047264019322,-0.19746998456252735,-0.6034649825989126
2024-04-29 22:37:21.153152,USD/JPY,156.8225,156.758,156.78424418604652,0.0004113933790658379,3.5191654753513184,-0.28877254980365524,-0.6082613936918014
2024-04-29 22:43:21.153152,USD/JPY,156.764,156.69299999999998,156.7363488372093,0.0004529900085510409,3.0127772657217413,-0.4344599593373181,-0.5856233555374887
2024-04-29 22:49:21.153152,USD/JPY,156.757,156.692,156.72339534883722,0.0004147434392632943,1.5690616069949739,-0.4660841007445173,-0.461524578395724
2024-04-29 22:55:21.153152,USD/JPY,156.7785,156.749,156.76980952380953,0.00018817398636650527,3.269327673509341,-0.43193614306567374,-0.3893802815094495
